word1,word2,word3,n,date
covid,19,vaccine,2530,2021-10-17T00:00:00Z
covid,19,pandemic,1191,2021-10-17T00:00:00Z
covid19,coronavirus,covid19,716,2021-10-17T00:00:00Z
analytics,datavisualizations,covid19,713,2021-10-17T00:00:00Z
covid,data,insights,713,2021-10-17T00:00:00Z
coviddata,datascience,analytics,713,2021-10-17T00:00:00Z
datascience,analytics,datavisualizations,713,2021-10-17T00:00:00Z
datavisualizations,covid19,coronavirus,713,2021-10-17T00:00:00Z
usafacts,coviddata,datascience,713,2021-10-17T00:00:00Z
2021,10,13,712,2021-10-17T00:00:00Z
covid,19,vaccines,679,2021-10-17T00:00:00Z
covid,19,vaccination,578,2021-10-17T00:00:00Z
covid,vaccine,mandate,415,2021-10-17T00:00:00Z
covid,19,deaths,383,2021-10-17T00:00:00Z
sars,cov,2,275,2021-10-17T00:00:00Z
eastern,hlaingtharyar,tsp,266,2021-10-17T00:00:00Z
hlaingtharyar,tsp,yangon,266,2021-10-17T00:00:00Z
nug,oct17coup,whatshappeninginmyanmar,259,2021-10-17T00:00:00Z
covid,crisis,juntas,244,2021-10-17T00:00:00Z
crisis,juntas,issued,244,2021-10-17T00:00:00Z
19,vaccine,mandate,232,2021-10-17T00:00:00Z
19,vaccine,mandates,227,2021-10-17T00:00:00Z
fauci,allegedly,misled,227,2021-10-17T00:00:00Z
misled,trump,administration,227,2021-10-17T00:00:00Z
allegedly,misled,trump,225,2021-10-17T00:00:00Z
imf,hails,indias,198,2021-10-17T00:00:00Z
covid,19,booster,193,2021-10-17T00:00:00Z
hails,indias,swift,193,2021-10-17T00:00:00Z
negative,covid,test,192,2021-10-17T00:00:00Z
daily,covid,19,188,2021-10-17T00:00:00Z
dr,stella,immanuel,184,2021-10-17T00:00:00Z
prof,sarah,gilbert,180,2021-10-17T00:00:00Z
covid,vaccine,creator,178,2021-10-17T00:00:00Z
covid,19,positive,177,2021-10-17T00:00:00Z
covid,19,testing,177,2021-10-17T00:00:00Z
covid,19,lockdowns,175,2021-10-17T00:00:00Z
covid,19,protocols,174,2021-10-17T00:00:00Z
gilbert,covid,vaccine,173,2021-10-17T00:00:00Z
sarah,gilbert,covid,173,2021-10-17T00:00:00Z
7,day,covid,169,2021-10-17T00:00:00Z
allison,williams,leaving,168,2021-10-17T00:00:00Z
covid,19,test,166,2021-10-17T00:00:00Z
covid,19,patients,165,2021-10-17T00:00:00Z
covid,19,restrictions,162,2021-10-17T00:00:00Z
covid,19,pill,161,2021-10-17T00:00:00Z
covid,19,related,158,2021-10-17T00:00:00Z
unvaccinated,couple,refused,152,2021-10-17T00:00:00Z
senator,ron,johnson,151,2021-10-17T00:00:00Z
parents,died,leaving,142,2021-10-17T00:00:00Z
10,months,video,139,2021-10-17T00:00:00Z
positive,migrants,released,137,2021-10-17T00:00:00Z
19,positive,migrants,135,2021-10-17T00:00:00Z
16k,covid,19,133,2021-10-17T00:00:00Z
demand,unproven,ivermectin,133,2021-10-17T00:00:00Z
health,care,workers,133,2021-10-17T00:00:00Z
president,bill,clinton,132,2021-10-17T00:00:00Z
october,17,2021,131,2021-10-17T00:00:00Z
covid,19,update,130,2021-10-17T00:00:00Z
daily,covid,deaths,130,2021-10-17T00:00:00Z
delta,americanair,southwestair,129,2021-10-17T00:00:00Z
krebiozen,murdersquirrel,seriousskeptic,129,2021-10-17T00:00:00Z
murdersquirrel,seriousskeptic,danchesler,129,2021-10-17T00:00:00Z
realcandaceo,delta,americanair,128,2021-10-17T00:00:00Z
ajl037,geoffschuler,redsatoshi4,127,2021-10-17T00:00:00Z
exclusive,16k,covid,126,2021-10-17T00:00:00Z
seriousskeptic,danchesler,genxlf,126,2021-10-17T00:00:00Z
mamadeb,kathmarval,vaxxinesrpoison,125,2021-10-17T00:00:00Z
