word1,word2,word3,n,date
covid,19,vaccine,8562,2021-02-15T00:00:00Z
covid,19,pandemic,3248,2021-02-15T00:00:00Z
covid,19,vaccines,2417,2021-02-15T00:00:00Z
19,vaccine,appointments,2067,2021-02-15T00:00:00Z
books,covid,19,1959,2021-02-15T00:00:00Z
mistakenly,books,covid,1959,2021-02-15T00:00:00Z
walmart,mistakenly,books,1959,2021-02-15T00:00:00Z
elonmusk,walmart,mistakenly,1826,2021-02-15T00:00:00Z
covid,19,vaccination,1522,2021-02-15T00:00:00Z
symptomatic,covid,19,627,2021-02-15T00:00:00Z
covid,19,deaths,568,2021-02-15T00:00:00Z
covid,19,test,552,2021-02-15T00:00:00Z
covid,19,testing,534,2021-02-15T00:00:00Z
covid,19,response,517,2021-02-15T00:00:00Z
sars,cov,2,511,2021-02-15T00:00:00Z
covid,19,crisis,484,2021-02-15T00:00:00Z
paologentiloni,brunolemaire,olafscholz,440,2021-02-15T00:00:00Z
special,drawing,rights,440,2021-02-15T00:00:00Z
health,hunger,vaccines,439,2021-02-15T00:00:00Z
hunger,vaccines,sdrs,439,2021-02-15T00:00:00Z
covid,19,variant,434,2021-02-15T00:00:00Z
post,covid,19,433,2021-02-15T00:00:00Z
covid,easy,compared,419,2021-02-15T00:00:00Z
solving,covid,easy,419,2021-02-15T00:00:00Z
covid,19,conspiracy,414,2021-02-15T00:00:00Z
covid,19,vaccinations,407,2021-02-15T00:00:00Z
imfnews,special,drawing,403,2021-02-15T00:00:00Z
covid,19,patients,399,2021-02-15T00:00:00Z
19,conspiracy,theories,387,2021-02-15T00:00:00Z
g20org,paologentiloni,brunolemaire,387,2021-02-15T00:00:00Z
global,covid,19,377,2021-02-15T00:00:00Z
covid,19,update,367,2021-02-15T00:00:00Z
bill,gates,solving,360,2021-02-15T00:00:00Z
covid,19,relief,359,2021-02-15T00:00:00Z
conservatives,blamed,china,358,2021-02-15T00:00:00Z
top,covid,19,358,2021-02-15T00:00:00Z
us,conservatives,blamed,358,2021-02-15T00:00:00Z
covid,19,restrictions,357,2021-02-15T00:00:00Z
gates,solving,covid,356,2021-02-15T00:00:00Z
massive,disinformation,campaign,355,2021-02-15T00:00:00Z
covid,19,virus,351,2021-02-15T00:00:00Z
