word1,word2,n,date
covid,19,50037,2021-10-20T00:00:00Z
covid,vaccine,6146,2021-10-20T00:00:00Z
19,vaccine,4751,2021-10-20T00:00:00Z
covid,deaths,3970,2021-10-20T00:00:00Z
19,pandemic,2257,2021-10-20T00:00:00Z
covid,vaccines,2247,2021-10-20T00:00:00Z
covid,test,2164,2021-10-20T00:00:00Z
white,house,2060,2021-10-20T00:00:00Z
natural,immunity,1949,2021-10-20T00:00:00Z
19,vaccines,1926,2021-10-20T00:00:00Z
public,health,1925,2021-10-20T00:00:00Z
covid,restrictions,1769,2021-10-20T00:00:00Z
vaccine,mandate,1467,2021-10-20T00:00:00Z
covid,patients,1461,2021-10-20T00:00:00Z
vaccinated,people,1453,2021-10-20T00:00:00Z
5,11,1410,2021-10-20T00:00:00Z
19,vaccination,1392,2021-10-20T00:00:00Z
global,pandemic,1355,2021-10-20T00:00:00Z
mental,health,1338,2021-10-20T00:00:00Z
covid,booster,1326,2021-10-20T00:00:00Z
catch,covid,1297,2021-10-20T00:00:00Z
post,covid,1279,2021-10-20T00:00:00Z
tested,positive,1254,2021-10-20T00:00:00Z
covid,vaccination,1233,2021-10-20T00:00:00Z
sajid,javid,1193,2021-10-20T00:00:00Z
spread,covid,1165,2021-10-20T00:00:00Z
covid,death,1083,2021-10-20T00:00:00Z
ages,5,1082,2021-10-20T00:00:00Z
post,pandemic,1079,2021-10-20T00:00:00Z
booster,shots,1073,2021-10-20T00:00:00Z
vaccine,mandates,1069,2021-10-20T00:00:00Z
fox,news,1058,2021-10-20T00:00:00Z
delta,variant,1044,2021-10-20T00:00:00Z
social,distancing,988,2021-10-20T00:00:00Z
100,000,975,2021-10-20T00:00:00Z
colin,powell,960,2021-10-20T00:00:00Z
immune,system,955,2021-10-20T00:00:00Z
covid,related,941,2021-10-20T00:00:00Z
coronavirus,covid,939,2021-10-20T00:00:00Z
wearing,masks,934,2021-10-20T00:00:00Z
wear,masks,929,2021-10-20T00:00:00Z
mask,wearing,913,2021-10-20T00:00:00Z
health,care,884,2021-10-20T00:00:00Z
spreading,covid,878,2021-10-20T00:00:00Z
covid19,coronavirus,874,2021-10-20T00:00:00Z
caught,covid,851,2021-10-20T00:00:00Z
police,officers,850,2021-10-20T00:00:00Z
supply,chain,846,2021-10-20T00:00:00Z
pre,covid,834,2021-10-20T00:00:00Z
flu,shot,833,2021-10-20T00:00:00Z
covid,data,815,2021-10-20T00:00:00Z
tests,positive,801,2021-10-20T00:00:00Z
2021,10,782,2021-10-20T00:00:00Z
children,ages,777,2021-10-20T00:00:00Z
herd,immunity,776,2021-10-20T00:00:00Z
covid,shot,773,2021-10-20T00:00:00Z
boris,johnson,763,2021-10-20T00:00:00Z
people,died,759,2021-10-20T00:00:00Z
19,deaths,733,2021-10-20T00:00:00Z
death,rate,720,2021-10-20T00:00:00Z
6,months,719,2021-10-20T00:00:00Z
10,15,709,2021-10-20T00:00:00Z
travis,tritt,700,2021-10-20T00:00:00Z
catching,covid,698,2021-10-20T00:00:00Z
covid,infection,693,2021-10-20T00:00:00Z
covid,vax,691,2021-10-20T00:00:00Z
18,months,689,2021-10-20T00:00:00Z
7,day,688,2021-10-20T00:00:00Z
jim,jordan,688,2021-10-20T00:00:00Z
neil,cavuto,685,2021-10-20T00:00:00Z
covid,rates,676,2021-10-20T00:00:00Z
covid,pandemic,662,2021-10-20T00:00:00Z
15,covid,660,2021-10-20T00:00:00Z
social,media,656,2021-10-20T00:00:00Z
data,insights,652,2021-10-20T00:00:00Z
data,scientists,652,2021-10-20T00:00:00Z
dataanalysis,datascience,651,2021-10-20T00:00:00Z
dataanalytics,datavisualizations,651,2021-10-20T00:00:00Z
datascience,dataanalytics,651,2021-10-20T00:00:00Z
datavisualizations,covid19,651,2021-10-20T00:00:00Z
usafacts,dataanalysis,651,2021-10-20T00:00:00Z
climate,change,649,2021-10-20T00:00:00Z
anti,vax,642,2021-10-20T00:00:00Z
covid,jab,635,2021-10-20T00:00:00Z
pandemic,response,634,2021-10-20T00:00:00Z
1,2,626,2021-10-20T00:00:00Z
covid19,pandemic,626,2021-10-20T00:00:00Z
unvaccinated,people,619,2021-10-20T00:00:00Z
food,bowl,613,2021-10-20T00:00:00Z
alms,food,612,2021-10-20T00:00:00Z
york,city,610,2021-10-20T00:00:00Z
