word1,word2,n,date
covid,19,67375,2021-05-18T00:00:00Z
covid,vaccine,6956,2021-05-18T00:00:00Z
19,vaccine,6322,2021-05-18T00:00:00Z
registration,link,4800,2021-05-18T00:00:00Z
appointments,detected,4779,2021-05-18T00:00:00Z
detected,provider,4779,2021-05-18T00:00:00Z
appt,slots,4330,2021-05-18T00:00:00Z
location,walgreens,4319,2021-05-18T00:00:00Z
provider,walgreens,4319,2021-05-18T00:00:00Z
walgreens,location,4319,2021-05-18T00:00:00Z
19,pandemic,3608,2021-05-18T00:00:00Z
dot,india,3170,2021-05-18T00:00:00Z
covid,deaths,2961,2021-05-18T00:00:00Z
post,covid,2810,2021-05-18T00:00:00Z
rsprasad,pmoindia,2772,2021-05-18T00:00:00Z
cmdbsnl,dot,2446,2021-05-18T00:00:00Z
post,pandemic,2260,2021-05-18T00:00:00Z
vaccine,appointments,2192,2021-05-18T00:00:00Z
covid,patients,2162,2021-05-18T00:00:00Z
19,vaccines,2132,2021-05-18T00:00:00Z
covid,test,2110,2021-05-18T00:00:00Z
drug,store,2031,2021-05-18T00:00:00Z
walgreen,drug,2025,2021-05-18T00:00:00Z
covid,vaccines,2021,2021-05-18T00:00:00Z
pmoindia,pay,2008,2021-05-18T00:00:00Z
mental,health,2000,2021-05-18T00:00:00Z
availability,walgreens,1987,2021-05-18T00:00:00Z
walgreens,walgreen,1987,2021-05-18T00:00:00Z
zip,code,1984,2021-05-18T00:00:00Z
pay,wages,1974,2021-05-18T00:00:00Z
global,pandemic,1943,2021-05-18T00:00:00Z
indian,variant,1910,2021-05-18T00:00:00Z
secretary,dot,1906,2021-05-18T00:00:00Z
narendramodi,rsprasad,1880,2021-05-18T00:00:00Z
public,health,1730,2021-05-18T00:00:00Z
19,vaccination,1728,2021-05-18T00:00:00Z
covid,restrictions,1620,2021-05-18T00:00:00Z
covid,shot,1520,2021-05-18T00:00:00Z
covid19,pandemic,1346,2021-05-18T00:00:00Z
narendramodi,piyushgoyal,1310,2021-05-18T00:00:00Z
covid,positive,1309,2021-05-18T00:00:00Z
boris,johnson,1300,2021-05-18T00:00:00Z
short,distance,1288,2021-05-18T00:00:00Z
past,days,1287,2021-05-18T00:00:00Z
ateez,photos,1284,2021-05-18T00:00:00Z
hiring,bodyguards,1284,2021-05-18T00:00:00Z
hire,bodyguards,1283,2021-05-18T00:00:00Z
piyushgoyal,rbi,1279,2021-05-18T00:00:00Z
arround,ateez,1278,2021-05-18T00:00:00Z
fans,arround,1278,2021-05-18T00:00:00Z
ateez,kqent,1275,2021-05-18T00:00:00Z
social,distancing,1262,2021-05-18T00:00:00Z
covid,pandemic,1258,2021-05-18T00:00:00Z
covid,vaccination,1254,2021-05-18T00:00:00Z
6,months,1154,2021-05-18T00:00:00Z
walgreens,houston,1152,2021-05-18T00:00:00Z
covid,relief,1131,2021-05-18T00:00:00Z
covid,crisis,1120,2021-05-18T00:00:00Z
covid,situation,1101,2021-05-18T00:00:00Z
san,antonio,1056,2021-05-18T00:00:00Z
vaccinated,people,1037,2021-05-18T00:00:00Z
coronavirus,pandemic,1011,2021-05-18T00:00:00Z
covid,related,992,2021-05-18T00:00:00Z
24,hours,986,2021-05-18T00:00:00Z
bsnl,employees,977,2021-05-18T00:00:00Z
tested,positive,977,2021-05-18T00:00:00Z
pandemic,situation,975,2021-05-18T00:00:00Z
covid,patient,966,2021-05-18T00:00:00Z
1,2,953,2021-05-18T00:00:00Z
health,minister,947,2021-05-18T00:00:00Z
narendramodi,ji,934,2021-05-18T00:00:00Z
22,sign,921,2021-05-18T00:00:00Z
mohfw,india,917,2021-05-18T00:00:00Z
covid,jab,887,2021-05-18T00:00:00Z
covid,testing,884,2021-05-18T00:00:00Z
wuhan,lab,880,2021-05-18T00:00:00Z
stay,safe,875,2021-05-18T00:00:00Z
total,lockdown,872,2021-05-18T00:00:00Z
rite,aid,854,2021-05-18T00:00:00Z
19,deaths,848,2021-05-18T00:00:00Z
hate,crimes,847,2021-05-18T00:00:00Z
gregabbott,tx,844,2021-05-18T00:00:00Z
