word1,word2,n,date
covid,19,36169,2022-02-04T00:00:00Z
covid,deaths,3730,2022-02-04T00:00:00Z
covid,test,3284,2022-02-04T00:00:00Z
covid,vaccine,2895,2022-02-04T00:00:00Z
19,vaccine,2437,2022-02-04T00:00:00Z
covid,restrictions,2293,2022-02-04T00:00:00Z
public,health,1965,2022-02-04T00:00:00Z
covid,tests,1917,2022-02-04T00:00:00Z
tested,positive,1829,2022-02-04T00:00:00Z
19,pandemic,1692,2022-02-04T00:00:00Z
johns,hopkins,1551,2022-02-04T00:00:00Z
900,000,1502,2022-02-04T00:00:00Z
covid,vaccines,1484,2022-02-04T00:00:00Z
global,pandemic,1375,2022-02-04T00:00:00Z
mental,health,1241,2022-02-04T00:00:00Z
death,toll,1194,2022-02-04T00:00:00Z
covid,death,1128,2022-02-04T00:00:00Z
post,covid,1122,2022-02-04T00:00:00Z
hopkins,study,1103,2022-02-04T00:00:00Z
covid,lockdowns,1072,2022-02-04T00:00:00Z
health,care,1046,2022-02-04T00:00:00Z
joe,rogan,1033,2022-02-04T00:00:00Z
covid,patients,977,2022-02-04T00:00:00Z
aged,care,972,2022-02-04T00:00:00Z
natural,immunity,959,2022-02-04T00:00:00Z
covid,pandemic,949,2022-02-04T00:00:00Z
caught,covid,871,2022-02-04T00:00:00Z
19,vaccines,869,2022-02-04T00:00:00Z
covid,omicron,854,2022-02-04T00:00:00Z
covid,positive,852,2022-02-04T00:00:00Z
19,vaccination,849,2022-02-04T00:00:00Z
covid,related,840,2022-02-04T00:00:00Z
2022,02,823,2022-02-04T00:00:00Z
catch,covid,790,2022-02-04T00:00:00Z
ranojpeguassam,himantabiswa,786,2022-02-04T00:00:00Z
winter,olympics,783,2022-02-04T00:00:00Z
himantabiswa,cmofficeassam,778,2022-02-04T00:00:00Z
cnn,msnbc,770,2022-02-04T00:00:00Z
cmofficeassam,rahulgandhi,767,2022-02-04T00:00:00Z
health,data,759,2022-02-04T00:00:00Z
omicron,variant,746,2022-02-04T00:00:00Z
19,deaths,729,2022-02-04T00:00:00Z
lockdowns,ineffective,727,2022-02-04T00:00:00Z
7,day,724,2022-02-04T00:00:00Z
study,finding,723,2022-02-04T00:00:00Z
post,pandemic,720,2022-02-04T00:00:00Z
01,covid,716,2022-02-04T00:00:00Z
death,rate,716,2022-02-04T00:00:00Z
finding,covid,716,2022-02-04T00:00:00Z
completely,avoid,715,2022-02-04T00:00:00Z
covid19,publichealth,713,2022-02-04T00:00:00Z
immune,system,713,2022-02-04T00:00:00Z
publichealth,covid,712,2022-02-04T00:00:00Z
02,01,710,2022-02-04T00:00:00Z
analytics,health,710,2022-02-04T00:00:00Z
analytics,team,710,2022-02-04T00:00:00Z
covid,insights,710,2022-02-04T00:00:00Z
data,covid19,710,2022-02-04T00:00:00Z
datascience,analytics,710,2022-02-04T00:00:00Z
datavisualization,datascience,710,2022-02-04T00:00:00Z
omicron,globalhealth,710,2022-02-04T00:00:00Z
usafacts,datavisualization,710,2022-02-04T00:00:00Z
fight,covid,704,2022-02-04T00:00:00Z
nyt,wapo,700,2022-02-04T00:00:00Z
avoid,johns,699,2022-02-04T00:00:00Z
msnbc,nyt,697,2022-02-04T00:00:00Z
free,covid,692,2022-02-04T00:00:00Z
wapo,completely,691,2022-02-04T00:00:00Z
covid,misinformation,675,2022-02-04T00:00:00Z
spread,covid,675,2022-02-04T00:00:00Z
1,2,662,2022-02-04T00:00:00Z
home,covid,648,2022-02-04T00:00:00Z
pre,covid,642,2022-02-04T00:00:00Z
boris,johnson,633,2022-02-04T00:00:00Z
sars,cov,629,2022-02-04T00:00:00Z
covid,mandates,623,2022-02-04T00:00:00Z
pre,pandemic,619,2022-02-04T00:00:00Z
cov,2,597,2022-02-04T00:00:00Z
covid,free,593,2022-02-04T00:00:00Z
vaccine,mandates,580,2022-02-04T00:00:00Z
2,weeks,578,2022-02-04T00:00:00Z
catching,covid,570,2022-02-04T00:00:00Z
covid,relief,566,2022-02-04T00:00:00Z
covid,testing,549,2022-02-04T00:00:00Z
12,30pm,537,2022-02-04T00:00:00Z
vaccine,mandate,536,2022-02-04T00:00:00Z
climate,change,529,2022-02-04T00:00:00Z
covid,infection,528,2022-02-04T00:00:00Z
vaccinated,people,528,2022-02-04T00:00:00Z
test,positive,527,2022-02-04T00:00:00Z
covid,vaccination,522,2022-02-04T00:00:00Z
covid,rules,519,2022-02-04T00:00:00Z
covid,response,518,2022-02-04T00:00:00Z
anti,vax,517,2022-02-04T00:00:00Z
wear,masks,509,2022-02-04T00:00:00Z
covid,symptoms,508,2022-02-04T00:00:00Z
human,rights,508,2022-02-04T00:00:00Z
pandemic,started,505,2022-02-04T00:00:00Z
02,30pm,503,2022-02-04T00:00:00Z
24,hours,496,2022-02-04T00:00:00Z
spreading,covid,495,2022-02-04T00:00:00Z
south,africa,491,2022-02-04T00:00:00Z
social,media,487,2022-02-04T00:00:00Z
covid,hit,482,2022-02-04T00:00:00Z
stay,home,481,2022-02-04T00:00:00Z
19,tests,479,2022-02-04T00:00:00Z
30pm,02,476,2022-02-04T00:00:00Z
00pm,03,474,2022-02-04T00:00:00Z
19,restrictions,472,2022-02-04T00:00:00Z
03,30pm,471,2022-02-04T00:00:00Z
positive,covid,469,2022-02-04T00:00:00Z
people,died,467,2022-02-04T00:00:00Z
03,00pm,466,2022-02-04T00:00:00Z
30pm,03,465,2022-02-04T00:00:00Z
news,mtorres,465,2022-02-04T00:00:00Z
covid,shot,457,2022-02-04T00:00:00Z
covid,isn,454,2022-02-04T00:00:00Z
covid19,pandemic,453,2022-02-04T00:00:00Z
wearing,masks,450,2022-02-04T00:00:00Z
6,months,447,2022-02-04T00:00:00Z
coronavirus,pandemic,446,2022-02-04T00:00:00Z
weeks,ago,442,2022-02-04T00:00:00Z
amid,covid,436,2022-02-04T00:00:00Z
12,00pm,432,2022-02-04T00:00:00Z
israeli,study,429,2022-02-04T00:00:00Z
prime,minister,428,2022-02-04T00:00:00Z
30pm,12,427,2022-02-04T00:00:00Z
19,testing,425,2022-02-04T00:00:00Z
00pm,12,420,2022-02-04T00:00:00Z
stay,safe,420,2022-02-04T00:00:00Z
biden,administration,418,2022-02-04T00:00:00Z
testing,positive,413,2022-02-04T00:00:00Z
social,distancing,409,2022-02-04T00:00:00Z
covid19,covid,408,2022-02-04T00:00:00Z
million,people,408,2022-02-04T00:00:00Z
covid,policy,405,2022-02-04T00:00:00Z
covid,vax,400,2022-02-04T00:00:00Z
100,000,398,2022-02-04T00:00:00Z
covid,protocols,396,2022-02-04T00:00:00Z
covid,covid,394,2022-02-04T00:00:00Z
mask,mandates,394,2022-02-04T00:00:00Z
supply,chain,394,2022-02-04T00:00:00Z
2,3,392,2022-02-04T00:00:00Z
fuck,covid,391,2022-02-04T00:00:00Z
healthcare,workers,391,2022-02-04T00:00:00Z
20pm,02,390,2022-02-04T00:00:00Z
11,30am,388,2022-02-04T00:00:00Z
true,story,379,2022-02-04T00:00:00Z
pandemic,response,378,2022-02-04T00:00:00Z
02,50pm,375,2022-02-04T00:00:00Z
cancer,aids,372,2022-02-04T00:00:00Z
19,test,369,2022-02-04T00:00:00Z
pcr,test,368,2022-02-04T00:00:00Z
fox,news,364,2022-02-04T00:00:00Z
5,days,362,2022-02-04T00:00:00Z
covid,doesn,362,2022-02-04T00:00:00Z
rampal,ji,361,2022-02-04T00:00:00Z
sant,rampal,361,2022-02-04T00:00:00Z
sa,true,358,2022-02-04T00:00:00Z
19,patients,357,2022-02-04T00:00:00Z
feb,4,356,2022-02-04T00:00:00Z
brain,tumour,355,2022-02-04T00:00:00Z
york,times,354,2022-02-04T00:00:00Z
tb,covid,353,2022-02-04T00:00:00Z
1k,population,351,2022-02-04T00:00:00Z
tumour,tb,351,2022-02-04T00:00:00Z
jim,jordan,350,2022-02-04T00:00:00Z
aids,brain,349,2022-02-04T00:00:00Z
undivided,faith,349,2022-02-04T00:00:00Z
unvaccinated,people,349,2022-02-04T00:00:00Z
incurable,diseases,348,2022-02-04T00:00:00Z
worship,laid,348,2022-02-04T00:00:00Z
students,life,347,2022-02-04T00:00:00Z
study,offers,347,2022-02-04T00:00:00Z
joe,biden,346,2022-02-04T00:00:00Z
hampered,due,345,2022-02-04T00:00:00Z
strongest,proof,344,2022-02-04T00:00:00Z
test,kits,344,2022-02-04T00:00:00Z
grace,sant,340,2022-02-04T00:00:00Z
triple,vaxxed,340,2022-02-04T00:00:00Z
offers,strongest,339,2022-02-04T00:00:00Z
stop,covid,339,2022-02-04T00:00:00Z
march,2020,335,2022-02-04T00:00:00Z
care,workers,334,2022-02-04T00:00:00Z
death,rates,334,2022-02-04T00:00:00Z
3,days,333,2022-02-04T00:00:00Z
confirmed,covid,333,2022-02-04T00:00:00Z
30am,11,331,2022-02-04T00:00:00Z
ji,maharaj,331,2022-02-04T00:00:00Z
rahulgandhi,pratidintime,330,2022-02-04T00:00:00Z
people,don,329,2022-02-04T00:00:00Z
467,000,326,2022-02-04T00:00:00Z
marvin,nz,324,2022-02-04T00:00:00Z
positivity,rate,323,2022-02-04T00:00:00Z
12,50pm,321,2022-02-04T00:00:00Z
2,days,321,2022-02-04T00:00:00Z
covid,measures,320,2022-02-04T00:00:00Z
booster,shot,318,2022-02-04T00:00:00Z
health,issues,317,2022-02-04T00:00:00Z
anti,vaxxers,316,2022-02-04T00:00:00Z
02,40pm,312,2022-02-04T00:00:00Z
3,months,312,2022-02-04T00:00:00Z
daily,covid,312,2022-02-04T00:00:00Z
months,ago,312,2022-02-04T00:00:00Z
severe,covid,311,2022-02-04T00:00:00Z
people,dying,310,2022-02-04T00:00:00Z
50pm,03,309,2022-02-04T00:00:00Z
omicron,wave,308,2022-02-04T00:00:00Z
people,die,307,2022-02-04T00:00:00Z
500,000,306,2022-02-04T00:00:00Z
15pm,02,305,2022-02-04T00:00:00Z
pratidintime,mamahelphshslcaspirants,304,2022-02-04T00:00:00Z
tested,negative,304,2022-02-04T00:00:00Z
03,20pm,303,2022-02-04T00:00:00Z
19,update,303,2022-02-04T00:00:00Z
february,4,301,2022-02-04T00:00:00Z
40pm,02,299,2022-02-04T00:00:00Z
healthcare,system,299,2022-02-04T00:00:00Z
12,20pm,296,2022-02-04T00:00:00Z
related,deaths,296,2022-02-04T00:00:00Z
10,days,295,2022-02-04T00:00:00Z
jobs,report,295,2022-02-04T00:00:00Z
12,40pm,292,2022-02-04T00:00:00Z
4,2022,290,2022-02-04T00:00:00Z
common,sense,288,2022-02-04T00:00:00Z
hong,kong,287,2022-02-04T00:00:00Z
covid,crisis,285,2022-02-04T00:00:00Z
vaccine,passport,285,2022-02-04T00:00:00Z
19,death,284,2022-02-04T00:00:00Z
20pm,03,284,2022-02-04T00:00:00Z
federal,government,284,2022-02-04T00:00:00Z
day,covid,282,2022-02-04T00:00:00Z
mask,mandate,282,2022-02-04T00:00:00Z
tests,positive,282,2022-02-04T00:00:00Z
11,50am,281,2022-02-04T00:00:00Z
03,45pm,279,2022-02-04T00:00:00Z
