word1,word2,n,date
covid,19,57519,2021-09-22T00:00:00Z
covid,vaccine,6443,2021-09-22T00:00:00Z
19,vaccine,5641,2021-09-22T00:00:00Z
covid,deaths,2958,2021-09-22T00:00:00Z
covid,test,2721,2021-09-22T00:00:00Z
19,pandemic,2707,2021-09-22T00:00:00Z
tested,positive,2116,2021-09-22T00:00:00Z
covid,vaccines,2111,2021-09-22T00:00:00Z
covid,patients,2055,2021-09-22T00:00:00Z
19,vaccines,2042,2021-09-22T00:00:00Z
public,health,1995,2021-09-22T00:00:00Z
19,vaccination,1702,2021-09-22T00:00:00Z
health,minister,1679,2021-09-22T00:00:00Z
global,pandemic,1451,2021-09-22T00:00:00Z
18,months,1433,2021-09-22T00:00:00Z
natural,immunity,1311,2021-09-22T00:00:00Z
covid,restrictions,1221,2021-09-22T00:00:00Z
post,covid,1211,2021-09-22T00:00:00Z
tests,positive,1199,2021-09-22T00:00:00Z
19,deaths,1141,2021-09-22T00:00:00Z
health,care,1125,2021-09-22T00:00:00Z
vaccinated,people,1111,2021-09-22T00:00:00Z
covid,death,1092,2021-09-22T00:00:00Z
climate,change,1090,2021-09-22T00:00:00Z
mental,health,1062,2021-09-22T00:00:00Z
covid,positive,1059,2021-09-22T00:00:00Z
post,pandemic,1052,2021-09-22T00:00:00Z
delta,variant,1013,2021-09-22T00:00:00Z
covid,vaccination,1011,2021-09-22T00:00:00Z
anti,vaxxers,1002,2021-09-22T00:00:00Z
vaccine,doses,981,2021-09-22T00:00:00Z
boris,johnson,967,2021-09-22T00:00:00Z
anti,vax,945,2021-09-22T00:00:00Z
catch,covid,943,2021-09-22T00:00:00Z
wuhan,scientists,936,2021-09-22T00:00:00Z
covid,related,909,2021-09-22T00:00:00Z
vaccine,mandates,883,2021-09-22T00:00:00Z
spread,covid,836,2021-09-22T00:00:00Z
covid,pandemic,824,2021-09-22T00:00:00Z
social,media,814,2021-09-22T00:00:00Z
vaccine,mandate,812,2021-09-22T00:00:00Z
anti,lockdown,811,2021-09-22T00:00:00Z
covid,tests,810,2021-09-22T00:00:00Z
caught,covid,798,2021-09-22T00:00:00Z
social,distancing,781,2021-09-22T00:00:00Z
scientists,planned,774,2021-09-22T00:00:00Z
death,rate,742,2021-09-22T00:00:00Z
19,patients,741,2021-09-22T00:00:00Z
booster,shots,702,2021-09-22T00:00:00Z
covid,testing,696,2021-09-22T00:00:00Z
joe,biden,696,2021-09-22T00:00:00Z
covid19,pandemic,693,2021-09-22T00:00:00Z
1,2,686,2021-09-22T00:00:00Z
covid,shot,677,2021-09-22T00:00:00Z
minister,tests,665,2021-09-22T00:00:00Z
covid,vax,658,2021-09-22T00:00:00Z
spreading,covid,637,2021-09-22T00:00:00Z
president,biden,636,2021-09-22T00:00:00Z
negative,covid,627,2021-09-22T00:00:00Z
world,leaders,620,2021-09-22T00:00:00Z
2,weeks,607,2021-09-22T00:00:00Z
immune,system,606,2021-09-22T00:00:00Z
unvaccinated,people,594,2021-09-22T00:00:00Z
october,2019,593,2021-09-22T00:00:00Z
24,hours,585,2021-09-22T00:00:00Z
22,2021,584,2021-09-22T00:00:00Z
death,toll,584,2021-09-22T00:00:00Z
500,million,583,2021-09-22T00:00:00Z
pre,covid,582,2021-09-22T00:00:00Z
global,covid,579,2021-09-22T00:00:00Z
family,guy,578,2021-09-22T00:00:00Z
human,rights,577,2021-09-22T00:00:00Z
spanish,flu,576,2021-09-22T00:00:00Z
covid,booster,572,2021-09-22T00:00:00Z
salad,dressing,572,2021-09-22T00:00:00Z
100,000,571,2021-09-22T00:00:00Z
severe,covid,559,2021-09-22T00:00:00Z
covid,response,557,2021-09-22T00:00:00Z
sars,cov,553,2021-09-22T00:00:00Z
september,22,547,2021-09-22T00:00:00Z
wear,masks,536,2021-09-22T00:00:00Z
catching,covid,532,2021-09-22T00:00:00Z
cov,2,527,2021-09-22T00:00:00Z
covid,outbreak,527,2021-09-22T00:00:00Z
covid,relief,526,2021-09-22T00:00:00Z
wuhan,lab,523,2021-09-22T00:00:00Z
coronavirus,pandemic,518,2021-09-22T00:00:00Z
herd,immunity,516,2021-09-22T00:00:00Z
income,countries,516,2021-09-22T00:00:00Z
flu,shot,513,2021-09-22T00:00:00Z
coronavirus,covid,510,2021-09-22T00:00:00Z
pandemic,started,509,2021-09-22T00:00:00Z
covid,variant,505,2021-09-22T00:00:00Z
10,days,499,2021-09-22T00:00:00Z
covid,jab,498,2021-09-22T00:00:00Z
covid,infection,497,2021-09-22T00:00:00Z
1,900,495,2021-09-22T00:00:00Z
vaccination,rates,492,2021-09-22T00:00:00Z
wearing,masks,492,2021-09-22T00:00:00Z
covid19,coronavirus,486,2021-09-22T00:00:00Z
cave,bats,484,2021-09-22T00:00:00Z
14,days,483,2021-09-22T00:00:00Z
6,months,483,2021-09-22T00:00:00Z
months,ago,478,2021-09-22T00:00:00Z
stay,home,477,2021-09-22T00:00:00Z
save,lives,476,2021-09-22T00:00:00Z
