word1,word2,n,date
covid,19,29007,2022-02-18T00:00:00Z
covid,test,3247,2022-02-18T00:00:00Z
covid,deaths,2178,2022-02-18T00:00:00Z
covid,vaccine,2087,2022-02-18T00:00:00Z
19,vaccine,1837,2022-02-18T00:00:00Z
covid,restrictions,1780,2022-02-18T00:00:00Z
public,health,1574,2022-02-18T00:00:00Z
post,covid,1521,2022-02-18T00:00:00Z
hong,kong,1450,2022-02-18T00:00:00Z
19,pandemic,1382,2022-02-18T00:00:00Z
covid,tests,1372,2022-02-18T00:00:00Z
tested,positive,1346,2022-02-18T00:00:00Z
ba,2,1275,2022-02-18T00:00:00Z
mental,health,1227,2022-02-18T00:00:00Z
covid,vaccines,1187,2022-02-18T00:00:00Z
global,pandemic,1078,2022-02-18T00:00:00Z
mask,mandates,953,2022-02-18T00:00:00Z
red,covid,925,2022-02-18T00:00:00Z
00pm,03,840,2022-02-18T00:00:00Z
30pm,03,820,2022-02-18T00:00:00Z
03,30pm,775,2022-02-18T00:00:00Z
19,vaccination,769,2022-02-18T00:00:00Z
covid,death,765,2022-02-18T00:00:00Z
post,pandemic,741,2022-02-18T00:00:00Z
free,covid,719,2022-02-18T00:00:00Z
19,vaccines,716,2022-02-18T00:00:00Z
03,00pm,715,2022-02-18T00:00:00Z
12,30pm,708,2022-02-18T00:00:00Z
covid,policy,695,2022-02-18T00:00:00Z
19,restrictions,677,2022-02-18T00:00:00Z
covid,patients,677,2022-02-18T00:00:00Z
caught,covid,669,2022-02-18T00:00:00Z
covid,free,660,2022-02-18T00:00:00Z
covid,mandates,633,2022-02-18T00:00:00Z
12,00pm,629,2022-02-18T00:00:00Z
11,30am,623,2022-02-18T00:00:00Z
covid,pandemic,623,2022-02-18T00:00:00Z
covid,related,619,2022-02-18T00:00:00Z
pre,covid,618,2022-02-18T00:00:00Z
03,45pm,604,2022-02-18T00:00:00Z
climate,change,600,2022-02-18T00:00:00Z
mask,mandate,591,2022-02-18T00:00:00Z
immune,system,587,2022-02-18T00:00:00Z
01,00pm,583,2022-02-18T00:00:00Z
02,30pm,575,2022-02-18T00:00:00Z
30pm,02,561,2022-02-18T00:00:00Z
00pm,12,552,2022-02-18T00:00:00Z
health,care,550,2022-02-18T00:00:00Z
15pm,02,549,2022-02-18T00:00:00Z
30am,11,544,2022-02-18T00:00:00Z
vaccine,mandates,540,2022-02-18T00:00:00Z
covid,testing,535,2022-02-18T00:00:00Z
death,rate,531,2022-02-18T00:00:00Z
wear,masks,529,2022-02-18T00:00:00Z
1,2,527,2022-02-18T00:00:00Z
2,subvariant,525,2022-02-18T00:00:00Z
wearing,masks,521,2022-02-18T00:00:00Z
pre,pandemic,518,2022-02-18T00:00:00Z
feb,18,509,2022-02-18T00:00:00Z
catch,covid,506,2022-02-18T00:00:00Z
lab,studies,506,2022-02-18T00:00:00Z
supply,chain,496,2022-02-18T00:00:00Z
