word1,word2,n,date
covid,19,165314,2020-06-23T00:00:00Z
tested,positive,7331,2020-06-23T00:00:00Z
19,pandemic,7209,2020-06-23T00:00:00Z
coronavirus,pandemic,6523,2020-06-23T00:00:00Z
social,distancing,4275,2020-06-23T00:00:00Z
test,positive,4034,2020-06-23T00:00:00Z
post,covid,3984,2020-06-23T00:00:00Z
novak,djokovic,3936,2020-06-23T00:00:00Z
nursing,homes,3774,2020-06-23T00:00:00Z
covid,patients,3218,2020-06-23T00:00:00Z
tests,positive,2948,2020-06-23T00:00:00Z
coronavirus,testing,2921,2020-06-23T00:00:00Z
public,health,2763,2020-06-23T00:00:00Z
covid,deaths,2725,2020-06-23T00:00:00Z
covid,testing,2435,2020-06-23T00:00:00Z
19,patients,2391,2020-06-23T00:00:00Z
19,testing,2330,2020-06-23T00:00:00Z
19,vaccine,2092,2020-06-23T00:00:00Z
covid,test,2000,2020-06-23T00:00:00Z
white,house,1991,2020-06-23T00:00:00Z
health,officials,1870,2020-06-23T00:00:00Z
nursing,home,1868,2020-06-23T00:00:00Z
djokovic,tests,1816,2020-06-23T00:00:00Z
19,crisis,1786,2020-06-23T00:00:00Z
covid19,coronavirus,1784,2020-06-23T00:00:00Z
reopens,borders,1775,2020-06-23T00:00:00Z
120,000,1774,2020-06-23T00:00:00Z
coronavirus,covid19,1732,2020-06-23T00:00:00Z
borders,citing,1708,2020-06-23T00:00:00Z
coronavirus,outbreak,1698,2020-06-23T00:00:00Z
june,23,1672,2020-06-23T00:00:00Z
dr,fauci,1653,2020-06-23T00:00:00Z
donald,trump,1635,2020-06-23T00:00:00Z
death,toll,1587,2020-06-23T00:00:00Z
19,deaths,1575,2020-06-23T00:00:00Z
bbc,news,1554,2020-06-23T00:00:00Z
wear,masks,1549,2020-06-23T00:00:00Z
coronavirus,lockdown,1548,2020-06-23T00:00:00Z
covid,positive,1526,2020-06-23T00:00:00Z
wearing,masks,1483,2020-06-23T00:00:00Z
ayurvedic,medicine,1445,2020-06-23T00:00:00Z
mental,health,1361,2020-06-23T00:00:00Z
president,trump,1338,2020-06-23T00:00:00Z
coronavirus,covid,1273,2020-06-23T00:00:00Z
coronavirus,crisis,1272,2020-06-23T00:00:00Z
death,rate,1272,2020-06-23T00:00:00Z
19,response,1267,2020-06-23T00:00:00Z
american,travelers,1229,2020-06-23T00:00:00Z
kung,flu,1229,2020-06-23T00:00:00Z
boris,johnson,1214,2020-06-23T00:00:00Z
contact,tracing,1202,2020-06-23T00:00:00Z
health,care,1202,2020-06-23T00:00:00Z
news,coronavirus,1164,2020-06-23T00:00:00Z
task,force,1160,2020-06-23T00:00:00Z
stay,home,1147,2020-06-23T00:00:00Z
trump,administration,1140,2020-06-23T00:00:00Z
24,hours,1137,2020-06-23T00:00:00Z
baba,ramdev,1130,2020-06-23T00:00:00Z
citing,failures,1126,2020-06-23T00:00:00Z
bar,american,1122,2020-06-23T00:00:00Z
testing,positive,1115,2020-06-23T00:00:00Z
coronavirus,deaths,1093,2020-06-23T00:00:00Z
stay,safe,1092,2020-06-23T00:00:00Z
positive,covid,1091,2020-06-23T00:00:00Z
wuhan,virus,1077,2020-06-23T00:00:00Z
3,months,1052,2020-06-23T00:00:00Z
19,outbreak,1021,2020-06-23T00:00:00Z
fight,coronavirus,1019,2020-06-23T00:00:00Z
covid,death,1002,2020-06-23T00:00:00Z
saudi,coalition,997,2020-06-23T00:00:00Z
coronavirus,response,980,2020-06-23T00:00:00Z
covid,related,969,2020-06-23T00:00:00Z
realdonaldtrump,foxnews,962,2020-06-23T00:00:00Z
coronavirus,vaccine,961,2020-06-23T00:00:00Z
1,2,957,2020-06-23T00:00:00Z
amid,covid,952,2020-06-23T00:00:00Z
covid19,covid,951,2020-06-23T00:00:00Z
tennis,player,950,2020-06-23T00:00:00Z
june,2020,947,2020-06-23T00:00:00Z
19,test,943,2020-06-23T00:00:00Z
single,day,943,2020-06-23T00:00:00Z
york,times,940,2020-06-23T00:00:00Z
anthony,fauci,929,2020-06-23T00:00:00Z
14,days,926,2020-06-23T00:00:00Z
trump,rally,926,2020-06-23T00:00:00Z
covid,crisis,925,2020-06-23T00:00:00Z
2,weeks,920,2020-06-23T00:00:00Z
100,000,918,2020-06-23T00:00:00Z
cure,covid,908,2020-06-23T00:00:00Z
7,days,902,2020-06-23T00:00:00Z
covid,free,898,2020-06-23T00:00:00Z
medicine,coronil,889,2020-06-23T00:00:00Z
19,positive,881,2020-06-23T00:00:00Z
catch,covid,879,2020-06-23T00:00:00Z
covid,pandemic,871,2020-06-23T00:00:00Z
23,2020,869,2020-06-23T00:00:00Z
19,update,868,2020-06-23T00:00:00Z
fight,covid,867,2020-06-23T00:00:00Z
whitehouse,realdonaldtrump,854,2020-06-23T00:00:00Z
positive,patients,847,2020-06-23T00:00:00Z
fake,news,846,2020-06-23T00:00:00Z
tulsa,rally,831,2020-06-23T00:00:00Z
spread,covid,825,2020-06-23T00:00:00Z
amid,coronavirus,821,2020-06-23T00:00:00Z
pre,covid,793,2020-06-23T00:00:00Z
corona,virus,791,2020-06-23T00:00:00Z
south,africa,787,2020-06-23T00:00:00Z
coronavirus,update,783,2020-06-23T00:00:00Z
adria,tour,778,2020-06-23T00:00:00Z
saudi,arabia,778,2020-06-23T00:00:00Z
19,virus,769,2020-06-23T00:00:00Z
19,lockdown,762,2020-06-23T00:00:00Z
covid,response,761,2020-06-23T00:00:00Z
live,updates,760,2020-06-23T00:00:00Z
19,tests,753,2020-06-23T00:00:00Z
spreading,covid,751,2020-06-23T00:00:00Z
19,death,743,2020-06-23T00:00:00Z
june,22,741,2020-06-23T00:00:00Z
coronavirus,infections,738,2020-06-23T00:00:00Z
gt,gt,730,2020-06-23T00:00:00Z
dr,anthony,728,2020-06-23T00:00:00Z
coronavirus,live,727,2020-06-23T00:00:00Z
social,distance,727,2020-06-23T00:00:00Z
social,media,724,2020-06-23T00:00:00Z
lives,matter,720,2020-06-23T00:00:00Z
top,story,714,2020-06-23T00:00:00Z
covid,vaccine,708,2020-06-23T00:00:00Z
south,korea,706,2020-06-23T00:00:00Z
fighting,covid,691,2020-06-23T00:00:00Z
black,people,689,2020-06-23T00:00:00Z
herd,immunity,685,2020-06-23T00:00:00Z
weeks,ago,685,2020-06-23T00:00:00Z
covid,tests,681,2020-06-23T00:00:00Z
19,recovery,680,2020-06-23T00:00:00Z
trump,campaign,680,2020-06-23T00:00:00Z
19,relief,669,2020-06-23T00:00:00Z
coronavirus,failures,647,2020-06-23T00:00:00Z
kid,trump,647,2020-06-23T00:00:00Z
slowing,coronavirus,641,2020-06-23T00:00:00Z
covid19,pandemic,640,2020-06-23T00:00:00Z
citing,coronavirus,639,2020-06-23T00:00:00Z
teamtrump,realdonaldtrump,638,2020-06-23T00:00:00Z
19,infections,632,2020-06-23T00:00:00Z
19,restrictions,632,2020-06-23T00:00:00Z
coronavirus,patients,631,2020-06-23T00:00:00Z
patanjali,launches,631,2020-06-23T00:00:00Z
prime,minister,631,2020-06-23T00:00:00Z
black,lives,623,2020-06-23T00:00:00Z
common,sense,621,2020-06-23T00:00:00Z
covid,australia,619,2020-06-23T00:00:00Z
19,related,614,2020-06-23T00:00:00Z
watch,live,613,2020-06-23T00:00:00Z
ban,travel,606,2020-06-23T00:00:00Z
2,3,601,2020-06-23T00:00:00Z
infection,rate,601,2020-06-23T00:00:00Z
आयुर,वेदविजय,598,2020-06-23T00:00:00Z
confirmed,covid,596,2020-06-23T00:00:00Z
fuel,tankers,594,2020-06-23T00:00:00Z
months,ago,592,2020-06-23T00:00:00Z
million,people,586,2020-06-23T00:00:00Z
ashwagandha,giloy,583,2020-06-23T00:00:00Z
covid,virus,582,2020-06-23T00:00:00Z
99,9,577,2020-06-23T00:00:00Z
sars,cov,576,2020-06-23T00:00:00Z
3,days,566,2020-06-23T00:00:00Z
free,covid,563,2020-06-23T00:00:00Z
19,infection,562,2020-06-23T00:00:00Z
ayush,ministry,561,2020-06-23T00:00:00Z
test,results,560,2020-06-23T00:00:00Z
texas,children,556,2020-06-23T00:00:00Z
19,situation,555,2020-06-23T00:00:00Z
climate,change,555,2020-06-23T00:00:00Z
european,union,555,2020-06-23T00:00:00Z
rath,yatra,555,2020-06-23T00:00:00Z
covid,isn,546,2020-06-23T00:00:00Z
world,leaders,545,2020-06-23T00:00:00Z
barcelona,opera,544,2020-06-23T00:00:00Z
coronavirus,task,544,2020-06-23T00:00:00Z
covid,situation,542,2020-06-23T00:00:00Z
