word1,word2,n,date
covid,19,99697,2020-11-25T00:00:00Z
covid,vaccine,5821,2020-11-25T00:00:00Z
covid,test,5009,2020-11-25T00:00:00Z
19,pandemic,4968,2020-11-25T00:00:00Z
19,vaccine,4448,2020-11-25T00:00:00Z
tested,positive,4374,2020-11-25T00:00:00Z
global,pandemic,4357,2020-11-25T00:00:00Z
covid,deaths,3692,2020-11-25T00:00:00Z
public,health,3580,2020-11-25T00:00:00Z
stay,home,2976,2020-11-25T00:00:00Z
post,covid,2742,2020-11-25T00:00:00Z
coronavirus,pandemic,2619,2020-11-25T00:00:00Z
covid,relief,2590,2020-11-25T00:00:00Z
mental,health,2447,2020-11-25T00:00:00Z
social,distancing,2374,2020-11-25T00:00:00Z
covid,patients,2249,2020-11-25T00:00:00Z
stay,safe,2125,2020-11-25T00:00:00Z
covid19,pandemic,1996,2020-11-25T00:00:00Z
covid,restrictions,1950,2020-11-25T00:00:00Z
health,care,1748,2020-11-25T00:00:00Z
holiday,season,1667,2020-11-25T00:00:00Z
covid,safe,1632,2020-11-25T00:00:00Z
black,friday,1568,2020-11-25T00:00:00Z
covid,positive,1558,2020-11-25T00:00:00Z
2,weeks,1555,2020-11-25T00:00:00Z
nick,saban,1522,2020-11-25T00:00:00Z
19,vaccines,1486,2020-11-25T00:00:00Z
rosie,wearamask,1486,2020-11-25T00:00:00Z
stock,market,1419,2020-11-25T00:00:00Z
covid,related,1396,2020-11-25T00:00:00Z
coronavirus,vaccine,1390,2020-11-25T00:00:00Z
covid,testing,1369,2020-11-25T00:00:00Z
covid,tests,1343,2020-11-25T00:00:00Z
wear,masks,1334,2020-11-25T00:00:00Z
white,house,1327,2020-11-25T00:00:00Z
19,deaths,1326,2020-11-25T00:00:00Z
rich,countries,1322,2020-11-25T00:00:00Z
positive,covid,1315,2020-11-25T00:00:00Z
vaccine,patents,1304,2020-11-25T00:00:00Z
days,governments,1299,2020-11-25T00:00:00Z
suspend,patents,1299,2020-11-25T00:00:00Z
pharma,giants,1295,2020-11-25T00:00:00Z
giants,control,1294,2020-11-25T00:00:00Z
patents,driving,1293,2020-11-25T00:00:00Z
restricting,supply,1288,2020-11-25T00:00:00Z
ivankatrump,epa,1286,2020-11-25T00:00:00Z
passes,join,1284,2020-11-25T00:00:00Z
covid,death,1283,2020-11-25T00:00:00Z
14,days,1264,2020-11-25T00:00:00Z
covid,response,1263,2020-11-25T00:00:00Z
death,toll,1251,2020-11-25T00:00:00Z
tests,positive,1244,2020-11-25T00:00:00Z
mike,pence,1232,2020-11-25T00:00:00Z
covid,pandemic,1230,2020-11-25T00:00:00Z
happy,thanksgiving,1200,2020-11-25T00:00:00Z
covid,free,1192,2020-11-25T00:00:00Z
