word1,word2,n,date
covid,19,47813,2021-05-15T00:00:00Z
covid,vaccine,5607,2021-05-15T00:00:00Z
covid,affected,5249,2021-05-15T00:00:00Z
19,vaccine,3517,2021-05-15T00:00:00Z
indian,variant,2657,2021-05-15T00:00:00Z
covid,patients,2374,2021-05-15T00:00:00Z
19,pandemic,2301,2021-05-15T00:00:00Z
post,covid,1882,2021-05-15T00:00:00Z
covid,deaths,1674,2021-05-15T00:00:00Z
covid,vaccines,1656,2021-05-15T00:00:00Z
covid,test,1578,2021-05-15T00:00:00Z
vaccinated,people,1545,2021-05-15T00:00:00Z
covid,shot,1532,2021-05-15T00:00:00Z
anti,lockdown,1447,2021-05-15T00:00:00Z
covid,restrictions,1444,2021-05-15T00:00:00Z
global,pandemic,1437,2021-05-15T00:00:00Z
covid,positive,1404,2021-05-15T00:00:00Z
19,vaccines,1365,2021-05-15T00:00:00Z
wear,masks,1316,2021-05-15T00:00:00Z
public,health,1297,2021-05-15T00:00:00Z
post,pandemic,1268,2021-05-15T00:00:00Z
covid,crisis,1246,2021-05-15T00:00:00Z
indian,covid,1236,2021-05-15T00:00:00Z
covid,situation,1232,2021-05-15T00:00:00Z
mental,health,1210,2021-05-15T00:00:00Z
covid,variant,1195,2021-05-15T00:00:00Z
pandemic,situation,1167,2021-05-15T00:00:00Z
social,distancing,1165,2021-05-15T00:00:00Z
covid,relief,1118,2021-05-15T00:00:00Z
covid,vaccination,1106,2021-05-15T00:00:00Z
boris,johnson,1050,2021-05-15T00:00:00Z
wearing,masks,1019,2021-05-15T00:00:00Z
tested,positive,1011,2021-05-15T00:00:00Z
covid,pandemic,986,2021-05-15T00:00:00Z
west,bengal,967,2021-05-15T00:00:00Z
19,vaccination,918,2021-05-15T00:00:00Z
stay,safe,903,2021-05-15T00:00:00Z
24,hours,795,2021-05-15T00:00:00Z
covid,related,781,2021-05-15T00:00:00Z
social,media,758,2021-05-15T00:00:00Z
19,patients,750,2021-05-15T00:00:00Z
1,2,741,2021-05-15T00:00:00Z
covid,patient,741,2021-05-15T00:00:00Z
