word1,word2,n,date
coronavirus,outbreak,6371,2020-02-04T00:00:00Z
hong,kong,4148,2020-02-04T00:00:00Z
wuhan,coronavirus,2486,2020-02-04T00:00:00Z
death,toll,2354,2020-02-04T00:00:00Z
coronavirus,death,2167,2020-02-04T00:00:00Z
coronavirus,fears,1354,2020-02-04T00:00:00Z
amid,coronavirus,1297,2020-02-04T00:00:00Z
20,000,1294,2020-02-04T00:00:00Z
chinese,doctor,1294,2020-02-04T00:00:00Z
2019,ncov,1266,2020-02-04T00:00:00Z
wuhan,china,1231,2020-02-04T00:00:00Z
cruise,ship,1199,2020-02-04T00:00:00Z
coronavirus,china,1106,2020-02-04T00:00:00Z
china,coronavirus,1020,2020-02-04T00:00:00Z
mainland,china,947,2020-02-04T00:00:00Z
bbc,news,927,2020-02-04T00:00:00Z
wuhan,virus,838,2020-02-04T00:00:00Z
biological,warfare,829,2020-02-04T00:00:00Z
warfare,weapon,789,2020-02-04T00:00:00Z
live,updates,769,2020-02-04T00:00:00Z
kong,reports,761,2020-02-04T00:00:00Z
public,health,749,2020-02-04T00:00:00Z
corona,virus,747,2020-02-04T00:00:00Z
world,health,690,2020-02-04T00:00:00Z
bioweapons,act,669,2020-02-04T00:00:00Z
leave,china,655,2020-02-04T00:00:00Z
news,coronavirus,645,2020-02-04T00:00:00Z
coronavirus,live,630,2020-02-04T00:00:00Z
10,days,628,2020-02-04T00:00:00Z
health,organization,627,2020-02-04T00:00:00Z
coronavirus,epidemic,594,2020-02-04T00:00:00Z
deadly,coronavirus,591,2020-02-04T00:00:00Z
coronavirus,update,583,2020-02-04T00:00:00Z
3,700,569,2020-02-04T00:00:00Z
coronavirus,2019,559,2020-02-04T00:00:00Z
coronavirus,patients,556,2020-02-04T00:00:00Z
coronavirus,coronavirusoutbreak,554,2020-02-04T00:00:00Z
chinese,people,492,2020-02-04T00:00:00Z
japan,quarantines,475,2020-02-04T00:00:00Z
hubei,province,474,2020-02-04T00:00:00Z
coronavirus,crisis,444,2020-02-04T00:00:00Z
admits,shortcomings,440,2020-02-04T00:00:00Z
tests,positive,433,2020-02-04T00:00:00Z
christmas,island,419,2020-02-04T00:00:00Z
china,admits,415,2020-02-04T00:00:00Z
coronavirus,patient,410,2020-02-04T00:00:00Z
chinese,authorities,403,2020-02-04T00:00:00Z
coronavirus,spreads,399,2020-02-04T00:00:00Z
