word1,word2,n,date
covid,19,40347,2021-10-28T00:00:00Z
covid,vaccine,4304,2021-10-28T00:00:00Z
19,vaccine,3681,2021-10-28T00:00:00Z
covid,deaths,2466,2021-10-28T00:00:00Z
19,pandemic,2166,2021-10-28T00:00:00Z
covid,test,1818,2021-10-28T00:00:00Z
covid,vaccines,1744,2021-10-28T00:00:00Z
19,vaccines,1391,2021-10-28T00:00:00Z
global,pandemic,1322,2021-10-28T00:00:00Z
post,covid,1290,2021-10-28T00:00:00Z
public,health,1271,2021-10-28T00:00:00Z
covid,booster,1235,2021-10-28T00:00:00Z
covid,pandemic,1164,2021-10-28T00:00:00Z
19,vaccination,1137,2021-10-28T00:00:00Z
post,pandemic,1108,2021-10-28T00:00:00Z
covid,restrictions,1101,2021-10-28T00:00:00Z
vaccine,mandate,1046,2021-10-28T00:00:00Z
mental,health,944,2021-10-28T00:00:00Z
vaccine,mandates,932,2021-10-28T00:00:00Z
tested,positive,914,2021-10-28T00:00:00Z
natural,immunity,889,2021-10-28T00:00:00Z
vaccinated,people,869,2021-10-28T00:00:00Z
covid19,coronavirus,863,2021-10-28T00:00:00Z
coronavirus,covid,841,2021-10-28T00:00:00Z
covid,patients,836,2021-10-28T00:00:00Z
climate,change,823,2021-10-28T00:00:00Z
2021,10,788,2021-10-28T00:00:00Z
health,care,722,2021-10-28T00:00:00Z
supply,chain,710,2021-10-28T00:00:00Z
boris,johnson,705,2021-10-28T00:00:00Z
flu,shot,704,2021-10-28T00:00:00Z
updated,covid,701,2021-10-28T00:00:00Z
10,26,699,2021-10-28T00:00:00Z
red,list,692,2021-10-28T00:00:00Z
uk,economy,679,2021-10-28T00:00:00Z
social,distancing,676,2021-10-28T00:00:00Z
covid,death,673,2021-10-28T00:00:00Z
data,covid19,671,2021-10-28T00:00:00Z
covid,insights,668,2021-10-28T00:00:00Z
covid,shot,667,2021-10-28T00:00:00Z
data,scientists,667,2021-10-28T00:00:00Z
analytics,data,666,2021-10-28T00:00:00Z
datascience,analytics,666,2021-10-28T00:00:00Z
datavisualization,datascience,666,2021-10-28T00:00:00Z
usafacts,datavisualization,666,2021-10-28T00:00:00Z
booster,shot,665,2021-10-28T00:00:00Z
26,updated,661,2021-10-28T00:00:00Z
19,deaths,653,2021-10-28T00:00:00Z
covid,vaccination,649,2021-10-28T00:00:00Z
covid,related,647,2021-10-28T00:00:00Z
pre,covid,647,2021-10-28T00:00:00Z
cheap,antidepressant,639,2021-10-28T00:00:00Z
covid19,pandemic,622,2021-10-28T00:00:00Z
delta,variant,622,2021-10-28T00:00:00Z
booster,shots,618,2021-10-28T00:00:00Z
caught,covid,599,2021-10-28T00:00:00Z
5,11,587,2021-10-28T00:00:00Z
catch,covid,571,2021-10-28T00:00:00Z
covid,vax,560,2021-10-28T00:00:00Z
