word1,word2,n,date
covid,19,29480,2021-10-30T00:00:00Z
19,vaccine,3890,2021-10-30T00:00:00Z
covid,vaccine,3602,2021-10-30T00:00:00Z
covid,deaths,1620,2021-10-30T00:00:00Z
covid,vaccines,1417,2021-10-30T00:00:00Z
vaccine,mandate,1403,2021-10-30T00:00:00Z
covid,test,1319,2021-10-30T00:00:00Z
19,pandemic,1208,2021-10-30T00:00:00Z
covid,booster,1204,2021-10-30T00:00:00Z
natural,immunity,1201,2021-10-30T00:00:00Z
covid,restrictions,1101,2021-10-30T00:00:00Z
19,vaccines,941,2021-10-30T00:00:00Z
climate,change,894,2021-10-30T00:00:00Z
vaccinated,people,871,2021-10-30T00:00:00Z
health,care,864,2021-10-30T00:00:00Z
public,health,863,2021-10-30T00:00:00Z
vaccine,mandates,854,2021-10-30T00:00:00Z
post,covid,797,2021-10-30T00:00:00Z
supreme,court,781,2021-10-30T00:00:00Z
global,pandemic,764,2021-10-30T00:00:00Z
19,vaccination,753,2021-10-30T00:00:00Z
tested,positive,742,2021-10-30T00:00:00Z
covid,pandemic,687,2021-10-30T00:00:00Z
flu,shot,648,2021-10-30T00:00:00Z
covid,patients,641,2021-10-30T00:00:00Z
catch,covid,631,2021-10-30T00:00:00Z
biden,administration,630,2021-10-30T00:00:00Z
spread,covid,630,2021-10-30T00:00:00Z
boris,johnson,613,2021-10-30T00:00:00Z
mental,health,603,2021-10-30T00:00:00Z
10,2021,595,2021-10-30T00:00:00Z
booster,shot,591,2021-10-30T00:00:00Z
care,workers,587,2021-10-30T00:00:00Z
social,distancing,578,2021-10-30T00:00:00Z
covid,shot,555,2021-10-30T00:00:00Z
post,pandemic,548,2021-10-30T00:00:00Z
delta,variant,536,2021-10-30T00:00:00Z
5,11,532,2021-10-30T00:00:00Z
24,hours,526,2021-10-30T00:00:00Z
covid,vaccination,515,2021-10-30T00:00:00Z
immune,system,503,2021-10-30T00:00:00Z
covid,death,497,2021-10-30T00:00:00Z
bill,maher,484,2021-10-30T00:00:00Z
1,5,459,2021-10-30T00:00:00Z
coronavirus,covid,458,2021-10-30T00:00:00Z
covid,shots,455,2021-10-30T00:00:00Z
covid19,coronavirus,452,2021-10-30T00:00:00Z
19,protocols,450,2021-10-30T00:00:00Z
5,million,448,2021-10-30T00:00:00Z
ice,cube,436,2021-10-30T00:00:00Z
pfizer,covid,433,2021-10-30T00:00:00Z
caught,covid,432,2021-10-30T00:00:00Z
pre,pandemic,429,2021-10-30T00:00:00Z
left,millions,428,2021-10-30T00:00:00Z
