word1,n,date
covid,249587,2021-08-06T00:00:00Z
covid19,82360,2021-08-06T00:00:00Z
pandemic,71375,2021-08-06T00:00:00Z
people,63717,2021-08-06T00:00:00Z
,58132,2021-08-06T00:00:00Z
vaccine,42470,2021-08-06T00:00:00Z
lockdown,35225,2021-08-06T00:00:00Z
vaccinated,31032,2021-08-06T00:00:00Z
dont,29873,2021-08-06T00:00:00Z
im,25166,2021-08-06T00:00:00Z
time,17676,2021-08-06T00:00:00Z
vaccines,17178,2021-08-06T00:00:00Z
health,16643,2021-08-06T00:00:00Z
coronavirus,14804,2021-08-06T00:00:00Z
delta,14192,2021-08-06T00:00:00Z
mask,13763,2021-08-06T00:00:00Z
quarantine,13450,2021-08-06T00:00:00Z
virus,13315,2021-08-06T00:00:00Z
due,12885,2021-08-06T00:00:00Z
whatshappeninginmyanmar,12734,2021-08-06T00:00:00Z
support,12681,2021-08-06T00:00:00Z
deaths,12612,2021-08-06T00:00:00Z
day,12380,2021-08-06T00:00:00Z
vaccination,11994,2021-08-06T00:00:00Z
kids,11470,2021-08-06T00:00:00Z
variant,11070,2021-08-06T00:00:00Z
masks,10846,2021-08-06T00:00:00Z
aug6coup,10653,2021-08-06T00:00:00Z
2,10467,2021-08-06T00:00:00Z
positive,10454,2021-08-06T00:00:00Z
children,10201,2021-08-06T00:00:00Z
care,9923,2021-08-06T00:00:00Z
school,9822,2021-08-06T00:00:00Z
test,9680,2021-08-06T00:00:00Z
unvaccinated,9600,2021-08-06T00:00:00Z
hospital,9544,2021-08-06T00:00:00Z
florida,9301,2021-08-06T00:00:00Z
news,9143,2021-08-06T00:00:00Z
spread,9095,2021-08-06T00:00:00Z
youre,9071,2021-08-06T00:00:00Z
days,9059,2021-08-06T00:00:00Z
week,8819,2021-08-06T00:00:00Z
doesnt,8781,2021-08-06T00:00:00Z
death,8710,2021-08-06T00:00:00Z
home,8622,2021-08-06T00:00:00Z
nug,8619,2021-08-06T00:00:00Z
stop,8617,2021-08-06T00:00:00Z
patients,8554,2021-08-06T00:00:00Z
world,8432,2021-08-06T00:00:00Z
didnt,8160,2021-08-06T00:00:00Z
risk,8133,2021-08-06T00:00:00Z
1,8121,2021-08-06T00:00:00Z
died,8120,2021-08-06T00:00:00Z
government,8076,2021-08-06T00:00:00Z
life,7919,2021-08-06T00:00:00Z
family,7830,2021-08-06T00:00:00Z
data,7532,2021-08-06T00:00:00Z
country,7381,2021-08-06T00:00:00Z
public,7283,2021-08-06T00:00:00Z
die,7265,2021-08-06T00:00:00Z
live,7114,2021-08-06T00:00:00Z
myanmar,7028,2021-08-06T00:00:00Z
isnt,7027,2021-08-06T00:00:00Z
months,7024,2021-08-06T00:00:00Z
ive,7022,2021-08-06T00:00:00Z
flu,6864,2021-08-06T00:00:00Z
medical,6674,2021-08-06T00:00:00Z
